ID;LAT;LONG;ANO;LANCE;SECTOR;ESTRATO;PROFUNDIDAD;DURACION;KG
1;37,5333331;-0,7909996;1997;35;112;1;44;30;5,99900
2;37,61917;-0,66783;2014;63;112;2;85;30;59,37700
3;37,6216664;-0,6644997;2010;27;112;2;80;30;59,98500
4;37,6219997;-0,664333;2013;47;112;2;86;30;68,35900
5;37,6225;-0,66383;2015;72;112;2;86;30;40,96900
6;37,6226664;-0,6636664;2011;36;112;2;84;30;146,03600
7;37,623;-0,66283;2018;71;112;2;86;30;263,31200
8;37,62433;-0,66067;2016;72;112;2;86;30;99,10300
9;37,6244997;-0,6606664;2012;39;112;2;85;30;8,72800
10;37,624833;-0,660333;2009;40;112;2;87;30;86,03300
11;37,62617;-0,65867;2018;67;112;2;86;30;31,74200
12;37,6274997;-0,6566664;2008;44;112;2;85;30;46,18000
13;37,67683;-0,34317;2014;67;112;4;258;60;211,83300
14;37,67733;-0,344;2016;76;112;4;257;60;66,99400
15;37,6776663;-0,3404998;2013;51;112;4;259;60;100,73900
16;37,679833;-0,3393331;2012;43;112;4;256;60;30,92800
17;37,6809997;-0,3378331;2007;49;112;4;258;30;202,45000
18;37,68117;-0,34367;2015;76;112;4;254;60;132,77500
19;37,68183;-0,34417;2017;74;112;4;252;60;102,61200
20;37,6861663;-0,3359998;2005;32;112;4;255;30;67,79700
21;37,6861663;-0,3349998;2004;37;112;4;256;30;21,44000
22;37,6864997;-0,3358331;2006;54;112;4;250;30;204,40900
23;37,6961663;-0,2471665;2002;47;112;4;431;60;15,37400
24;37,70083;-0,2465;2014;68;112;4;422;60;62,64200
25;37,7011663;-0,2453332;2013;52;112;4;425;60;28,15500
26;37,70117;-0,24567;2018;78;112;4;409;60;47,22200
27;37,7016663;-0,2453332;2012;44;112;4;423;60;18,67000
28;37,70317;-0,24783;2016;77;112;4;415;60;63,24600
29;37,703333;-0,2441665;2008;51;112;4;424;60;19,00800
30;37,703833;-0,2453332;2001;41;112;4;419;50;53,15800
31;37,7045;-0,32433;2018;77;112;4;198;60;179,25600
32;37,7049997;-0,3239998;2011;40;112;4;253;60;156,36800
33;37,7051663;-0,2528332;1998;35;112;4;402;60;10,42300
34;37,7061663;-0,3226665;2003;129;112;4;255;30;104,21100
35;37,7064997;-0,5914997;2010;28;112;2;79;30;62,39800
36;37,7065;-0,24317;2018;74;112;4;409,75;60;53,04100
37;37,7071663;-0,2431665;2007;48;112;4;438;60;74,11200
38;37,7089997;-0,6524997;2013;48;112;1;47;30;341,20600
39;37,709333;-0,6521664;2010;29;112;1;43;30;45,07000
40;37,7095;-0,58683;2018;74;112;2;82,5;30;64,81700
41;37,70967;-0,6545;2016;73;112;1;47;30;364,95100
42;37,709833;-0,5861664;2009;41;112;2;82;30;67,30200
43;37,71017;-0,65217;2018;72;112;1;47,18;30;888,72500
44;37,7104997;-0,6519997;2011;37;112;1;44;30;111,92200
45;37,7106663;-0,6511664;2008;46;112;1;48;30;57,11100
46;37,7106663;-0,2414999;2006;55;112;4;416;60;45,83100
47;37,71083;-0,65067;2014;64;112;1;47;30;375,52600
48;37,711;-0,65133;2018;68;112;1;46,5;30;463,07000
49;37,7111663;-0,2423332;2005;33;112;4;419;60;11,03400
50;37,71133;-0,5845;2018;70;112;2;82,75;30;186,99900
51;37,71167;-0,65167;2015;73;112;1;47;30;449,49100
52;37,712;-0,65167;2017;72;112;1;47,25;30;225,96900
53;37,7121663;-0,6504997;2012;40;112;1;47;30;61,01600
54;37,7125;-0,2455;2017;75;112;4;398,25;60;37,98100
55;37,713833;-0,3103332;1994;32;112;4;297;60;365,60100
56;37,714;-0,318;2018;73;112;4;264,25;50;62,45700
57;37,7141663;-0,2456665;1999;42;112;4;400;60;14,20000
58;37,7145;-0,24617;2015;77;112;4;410;60;41,89800
59;37,7154997;-0,2449999;2004;38;112;4;406;60;24,90500
60;37,7154997;-0,2411665;2000;45;112;4;419;45;7,92000
61;37,717833;-0,5746664;2008;45;112;2;84;30;76,11100
62;37,72167;-0,53367;2014;65;112;3;115;30;45,21600
63;37,722333;-0,5329997;2013;49;112;3;115;30;59,00600
64;37,72267;-0,53233;2016;74;112;3;116;30;82,17700
65;37,722833;-0,6419997;2009;42;112;1;46;30;89,00000
66;37,72317;-0,53167;2015;74;112;3;110;30;33,51600
67;37,723333;-0,5318331;2011;38;112;3;115;30;50,03200
68;37,7235;-0,53067;2018;75;112;3;113,5;30;42,33700
69;37,7239997;-0,5303331;2012;41;112;3;113;30;20,59900
70;37,724333;-0,2356665;2010;31;112;4;423;60;59,20000
71;37,7245;-0,5295;2018;71;112;3;113,25;30;127,16900
72;37,7251663;-0,1511666;1994;33;112;5;542;60;22,03000
73;37,7256663;-0,2358332;2009;47;112;4;425;60;15,10600
74;37,725833;-0,2353332;2003;128;112;4;424;30;44,84700
75;37,7259997;-0,5274997;2006;52;112;3;109;30;32,11000
76;37,726333;-0,5259997;2007;50;112;3;112;30;57,35200
77;37,7269997;-0,1789999;2013;53;112;5;498;60;26,38700
78;37,72717;-0,179;2014;69;112;5;499;60;13,06800
79;37,7274997;-0,2354999;2011;39;112;4;420;60;43,20500
80;37,7279997;-0,1733332;2012;45;112;5;503;60;26,28800
81;37,728;-0,17217;2018;79;112;5;496,5;60;10,57300
82;37,7281663;-0,1773332;2009;48;112;5;510;60;10,56100
83;37,7284997;-0,1649999;2002;48;112;5;514;60;13,21100
84;37,72933;-0,16817;2018;75;112;5;496,75;60;21,94400
85;37,729333;-0,1569999;2004;39;112;5;520;60;13,55500
86;37,7301663;-0,1579999;2005;34;112;5;519;60;13,57600
87;37,73017;-0,17117;2017;76;112;5;492;60;34,31000
88;37,7306663;-0,1669999;2008;53;112;5;505;60;12,87500
89;37,73083;-0,17383;2016;78;112;5;497;60;33,93200
90;37,73133;-0,164;2015;78;112;5;508;60;12,81200
91;37,7314997;-0,1523332;2001;42;112;5;523;60;24,71200
92;37,7321663;-0,1456666;1999;43;112;5;526;60;19,45000
93;37,7324997;-0,1384999;1998;36;112;5;533;60;17,58300
94;37,7326663;-0,1574999;2006;56;112;5;507;60;24,72600
95;37,7331663;-0,1481666;2000;46;112;5;524;60;13,29900
96;37,733333;-0,1449999;1995;31;112;5;524;60;18,76800
97;37,7333333;0,145;1995;111;112;5;741;60;39,58000
98;37,7341663;-0,1339999;1996;38;112;5;533;60;6,95900
99;37,7351663;-0,1309999;1997;37;112;5;528;60;20,60000
100;37,7391663;-0,1241666;2003;127;112;5;526;30;17,81400
101;37,7414997;-0,1154999;2007;47;112;5;526;60;14,54800
102;37,7481663;-0,2413332;1995;30;112;4;387;30;3,82500
103;37,749833;-0,664333;2008;47;112;1;42;30;51,56200
104;37,7854996;-0,3054998;2008;52;112;4;293;60;33,37600
105;37,7869996;-0,6261664;1995;34;112;1;40;30;30,69200
106;37,7924996;-0,6229997;2013;50;112;1;48;30;361,36000
107;37,7936663;-0,6266664;1996;40;112;1;46;30;15,82000
108;37,7944996;-0,623833;2011;42;112;1;46;30;185,09400
109;37,794833;-0,6239997;2012;42;112;1;46;30;34,18000
110;37,795333;-0,623833;2007;46;112;1;42;30;152,24000
111;37,795833;-0,6239997;2005;36;112;1;47;30;113,57200
112;37,7966663;-0,625333;2006;53;112;1;42;30;57,37900
113;37,7974996;-0,624833;2004;41;112;1;42;30;57,53100
114;37,7979996;-0,6254997;1994;29;112;1;46;30;24,83600
115;37,79867;-0,62583;2018;73;112;1;47;20;366,25800
116;37,8029996;-0,4149998;1999;41;112;3;158;30;8,85100
117;37,8039996;-0,6276664;2001;45;112;1;47;30;64,47400
118;37,8044996;-0,6279997;2000;40;112;1;47;30;163,97700
119;37,8051663;-0,4174998;2001;46;112;3;154;30;22,29800
120;37,805333;-0,6306664;1999;40;112;1;46;30;91,94200
121;37,806;-0,62967;2015;75;112;1;46;30;130,12000
122;37,806333;-0,4188331;2000;48;112;3;154;30;26,22700
123;37,80667;-0,62917;2014;66;112;1;45;30;170,29800
124;37,8075;-0,30917;2018;76;112;4;296,25;60;110,99100
125;37,809333;-0,3094998;2010;30;112;4;291;60;122,89600
126;37,80983;-0,63;2017;73;112;1;46,5;30;213,08000
127;37,8101663;-0,6331664;1998;41;112;1;46;30;20,85200
128;37,81033;-0,6315;2016;75;112;1;47;30;71,44500
129;37,8115;-0,31033;2018;72;112;4;296;60;46,33500
130;37,81183;-0,6315;2018;69;112;1;46;30;304,60400
131;37,8119996;-0,6316664;1997;40;112;1;47;30;12,32600
132;37,8126663;-0,4096665;1995;29;112;3;160;30;48,22400
133;37,8131663;-0,3096665;2009;46;112;4;297;60;28,41600
134;37,8159996;-0,3986665;1994;31;112;3;168;30;16,88500
135;37,816833;-0,4114998;1996;39;112;3;159;30;9,08000
136;37,821333;-0,4114998;1997;39;112;3;158;30;9,69300
137;37,8251663;-0,4089998;1998;40;112;3;159;30;12,89700
138;37,8274996;-0,636833;2002;52;112;1;44;30;36,94900
139;37,8404996;-0,1044999;2013;54;112;4;426;60;59,24800
140;37,84283;-0,39733;2014;73;112;3;162;30;50,50200
141;37,8428329;-0,3966665;2010;32;112;3;159;30;77,90400
142;37,8429996;-0,1083332;2012;46;112;4;427;60;54,40500
143;37,8431663;-0,3966665;2013;58;112;3;163;30;87,09100
144;37,84367;-0,39867;2016;82;112;3;161;30;92,74000
145;37,8438329;-0,1089999;2009;49;112;4;429;60;41,39700
146;37,8449996;-0,3958331;2012;50;112;3;163;30;21,19900
147;37,84517;-0,396;2018;83;112;3;162,75;31;19,31300
148;37,8453329;-0,3956665;2007;51;112;3;164;30;47,43400
149;37,84633;-0,395;2018;79;112;3;162,75;30;97,30700
150;37,8475;-0,3955;2017;80;112;3;162,75;30;38,71800
151;37,8503329;-0,3931665;2002;53;112;3;159;30;38,10300
152;37,8513329;-0,1171666;2006;57;112;4;439;60;99,95700
153;37,8519996;-0,3916665;2005;116;112;3;164;30;88,02800
154;37,8561663;-0,3971665;2008;50;112;3;166;30;23,43900
155;37,8561663;-0,3906665;2011;41;112;3;164;30;77,45900
156;37,8564996;-0,3884998;2009;45;112;3;165;30;41,71400
157;37,8631663;-0,1309999;2005;35;112;4;458;60;18,63000
158;37,8663329;-0,1279999;2000;47;112;4;462;60;11,40400
159;37,8698329;-0,1296666;1996;37;112;4;467;60;17,77500
160;37,8701663;-0,2821665;1994;34;112;4;410;60;25,68700
161;37,8704996;-0,1363332;2004;40;112;4;458;60;19,78800
162;37,8709996;-0,1273332;1995;32;112;4;470;60;6,14700
163;37,8718329;-0,1499999;2001;43;112;4;459;60;34,24500
164;37,8724996;-0,1416666;1998;37;112;4;463;60;20,46500
165;37,8731663;-0,1599999;2011;46;112;4;462;60;20,64100
166;37,8739996;-0,1421666;1997;38;112;4;464;60;2,29600
167;37,87433;-0,34983;2014;74;112;4;213;60;59,64300
168;37,8744996;-0,2826665;2002;50;112;4;414;40;17,60100
169;37,8753329;-0,3511665;2012;51;112;4;209;33;40,89900
170;37,8753329;-0,2864998;2001;44;112;4;403;60;139,26500
171;37,8761663;-0,3514998;2013;59;112;4;208;60;81,50700
172;37,8769996;-0,1434999;2002;49;112;5;467;60;78,47200
173;37,8776663;-0,1579999;1999;44;112;4;480;30;46,80200
174;37,8781663;-0,3509998;2008;55;112;4;209;60;66,35500
175;37,8785;-0,34717;2017;81;112;4;215;60;104,56000
176;37,879;-0,34967;2018;84;112;4;211;60;226,42900
177;37,8795;-0,3485;2016;83;112;4;213;60;66,73400
178;37,87967;-0,349;2018;80;112;4;212;60;50,80800
179;37,8941663;-0,1854999;2003;126;112;4;513;30;19,07200
180;37,9011663;-0,5861664;1994;30;112;2;70;30;8,05600
181;37,9028329;-0,5861664;1996;41;112;2;66;30;33,81100
182;37,9036663;-0,3354998;2011;45;112;4;220;60;158,07600
183;37,9109996;-0,5884997;2000;41;112;2;65;30;6,65900
184;37,9138329;-0,4823331;2007;55;112;3;110;30;19,39800
185;37,9149996;-0,4811664;2012;48;112;3;110;30;13,78800
186;37,9151663;-0,4783331;2002;54;112;3;111;30;39,50600
187;37,9153329;-0,4824998;2011;44;112;3;109;30;40,59500
188;37,9156663;-0,5801664;2004;42;112;2;76;30;51,86800
189;37,9171662;-0,4781664;2005;38;112;3;112;30;9,53300
190;37,9208329;-0,4748331;2003;38;112;3;112;30;7,66800
191;37,92117;-0,47683;2016;81;112;3;110;30;28,86800
192;37,9215;-0,57967;2016;79;112;2;75;30;61,65500
193;37,9215;-0,578;2018;76;112;2;75;30;36,21400
194;37,9218329;-0,5796664;2003;37;112;2;74;30;12,89700
195;37,9218329;-0,5778331;2007;52;112;2;75;30;17,52400
196;37,9221662;-0,5776664;2006;133;112;2;70;30;34,90400
197;37,9231662;-0,5778331;2013;55;112;2;75;30;34,90200
198;37,92317;-0,5765;2017;77;112;2;75,5;30;56,07200
199;37,9233329;-0,4753331;2010;33;112;3;106;30;23,14800
200;37,9235;-0,57733;2014;70;112;2;74;30;55,97800
201;37,924;-0,47633;2014;72;112;3;110;30;39,74100
202;37,9246662;-0,5849997;1998;42;112;2;71;30;94,68800
203;37,9249996;-0,4736664;2001;48;112;3;111;30;15,59800
204;37,9249996;-0,2731665;2008;56;112;5;533;60;10,67100
205;37,9254996;-0,5781664;1997;41;112;2;76;30;66,36900
206;37,92583;-0,47383;2018;78;112;3;110,25;30;23,63000
207;37,9261662;-0,5763331;2005;37;112;2;76;30;24,93200
208;37,9266662;-0,4731664;2013;57;112;3;110;30;45,45500
209;37,927;-0,4765;2017;79;112;3;110,25;30;55,13300
210;37,927;-0,4735;2018;82;112;3;110;30;41,33300
211;37,9273329;-0,5839997;2001;47;112;2;70;30;77,64300
212;37,9273329;-0,4721664;2004;43;112;3;110;30;14,64500
213;37,92933;-0,57633;2015;79;112;2;75;30;32,41800
214;37,9316662;-0,4694998;2000;113;112;3;111;30;4,43400
215;37,9348329;-0,5758331;2011;43;112;2;75;30;67,57100
216;37,9353329;-0,4683331;2009;44;112;3;111;30;22,64400
217;37,9354996;-0,4679998;2008;49;112;3;111;30;16,40200
218;37,9383329;-0,5748331;2012;47;112;2;75;20;16,11600
219;37,94433;-0,511;2014;71;112;2;95;30;2,97700
220;37,9461662;-0,5731664;2002;51;112;2;70;30;33,89700
221;37,94633;-0,5115;2016;80;112;2;96;30;31,04100
222;37,9465;-0,5105;2018;77;112;2;95,5;30;36,63100
223;37,9466662;-0,5691664;1994;35;112;2;77;30;7,85300
224;37,947;-0,5105;2015;80;112;2;96;30;25,66400
225;37,94767;-0,51017;2018;81;112;2;95,25;30;62,25300
226;37,94883;-0,50867;2017;78;112;2;95,75;30;37,10800
227;37,9499996;-0,2803332;2009;50;112;5;556;60;8,79500
228;37,9531662;-0,5154997;1998;43;112;2;93;30;6,76100
229;37,9629996;-0,5143331;1996;42;112;2;94;30;12,26700
230;37,9639996;-0,5154997;1997;42;112;2;92;30;10,73700
231;37,9746662;-0,5069997;2007;56;112;2;92;30;28,40100
232;37,9759996;-0,5059997;2013;56;112;2;92;30;38,10600
233;37,9764996;-0,5053331;2012;49;112;2;92;30;15,02900
234;37,9768329;-0,5049997;2006;134;112;2;87;30;23,46200
235;37,9794996;-0,5028331;2005;39;112;2;92;30;14,43600
236;37,9816662;-0,4851664;2001;49;112;2;92;30;18,92400
237;37,9826662;-0,4991664;2000;52;112;2;94;30;14,34400
238;37,9851662;-0,5794997;1998;44;112;2;62;30;28,30800
239;37,9886662;-0,4921664;2008;48;112;2;92;30;11,63600
240;37,9896662;-0,4943331;1999;47;112;2;92;30;6,26900
241;37,9904996;-0,4899998;2009;43;112;2;92;30;23,22200
242;38;-0,5754997;1999;48;112;1;60;30;7,54200
243;38,0038333;-0,4836664;2003;40;112;2;87;30;12,00500
244;38,0041666;-0,5778331;2006;135;112;2;56;30;15,00600
245;38,0051666;-0,4638331;2004;121;112;2;91;30;10,62200
246;38,0059999;-0,5769997;2004;44;112;2;62;30;9,27600
247;38,0069999;-0,5764997;2007;53;112;2;61;30;9,34300
248;38,0078333;-0,5749997;2003;39;112;2;62;30;19,51200
249;38,0089999;-0,5771664;2005;40;112;2;60;30;44,24500
250;38,0113333;-0,5726664;2000;114;112;2;63;30;33,79800
251;38,0123333;-0,5729997;2001;50;112;2;62;30;62,66700
252;38,0208333;-0,4823331;2002;55;112;2;77;30;83,65500
253;38,024;-0,32633;2018;81;112;3;138,25;30;115,70700
254;38,02633;-0,325;2018;85;112;3;138,75;30;56,27500
255;38,02633;-0,32333;2015;82;112;3;138;30;56,50100
256;38,0263333;-0,3253332;2008;57;112;3;141;30;12,74500
257;38,0266666;-0,3246665;2009;51;112;3;141;30;59,16300
258;38,0266666;-0,3216665;1995;36;112;3;139;30;22,04300
259;38,0274999;-0,3236665;2007;57;112;3;141;30;21,86200
260;38,0286666;-0,3448331;1999;46;112;3;120;30;6,35300
261;38,0291666;-0,3226665;2012;59;112;3;141;30;37,60100
262;38,02933;-0,32317;2016;84;112;3;142;30;85,67900
263;38,0329999;-0,3104998;1996;36;112;3;156;30;18,39800
264;38,0338333;-0,3104998;2003;125;112;3;154;30;26,63100
265;38,0348333;-0,3104998;2000;51;112;3;154;30;22,99200
266;38,0354999;-0,3118332;1997;43;112;3;152;30;308,02700
267;38,0363333;-0,3169998;2005;115;112;3;144;30;278,43300
268;38,0364999;-0,3126665;1999;45;112;3;151;30;122,61800
269;38,03733;-0,31633;2017;82;112;3;141,5;30;112,41500
270;38,0398333;-0,3153332;2013;68;112;3;142;30;107,92100
271;38,04017;-0,31517;2014;86;112;3;142;30;36,85600
272;38,0409999;-0,3148332;2011;50;112;3;141;30;130,67800
273;38,0438333;-0,3256665;1998;39;112;3;121;30;17,60900
274;38,06367;-0,0355;2014;78;112;5;590;60;26,33300
275;38,0653333;-0,0433333;2013;62;112;5;585;50;19,27900
276;38,0664999;-0,0391666;2012;54;112;5;583;60;13,34400
277;38,06683;-0,04367;2017;85;112;5;574,75;60;10,93000
278;38,0669999;-0,0396666;2010;34;112;5;591;60;6,80000
279;38,06733;-0,035;2018;88;112;5;518;60;11,39700
280;38,06867;-0,03983;2016;87;112;5;573;60;51,56600
281;38,0689999;-0,0368333;2009;53;112;5;575;60;9,08700
282;38,0699999;-0,0263333;2008;58;112;5;587;60;5,30500
283;38,0701666;-0,2251665;2002;58;112;4;208;30;92,43100
284;38,0703333;-0,0254999;2007;58;112;5;580;60;15,25800
285;38,07133;-0,031;2018;84;112;5;580;60;12,98000
286;38,0719999;-0,2279999;1996;35;112;4;232;60;25,90000
287;38,07367;-0,02517;2015;85;112;5;571;55;20,41600
288;38,0748333;-0,0079999;2002;59;112;5;604;60;25,94100
289;38,0751666;-0,2191665;1995;33;112;4;224;60;6,64300
290;38,0753333;-0,0053333;2004;49;112;5;609;60;13,40500
291;38,0768333;-0,0036666;2003;44;112;5;610;60;19,89300
292;38,0803333;0,0001666;2005;41;112;5;617;60;9,25500
293;38,08317;-0,1985;2016;86;112;4;223;60;83,48400
294;38,0834999;0,0111666;2011;47;112;5;604;60;25,71800
295;38,08383;-0,19833;2018;87;112;4;219,25;60;70,47900
296;38,0845;-0,19733;2014;77;112;4;222;50;48,51400
297;38,0848332;-0,2274999;2012;60;112;3;147;30;25,44400
298;38,0853332;-0,1979999;2013;61;112;4;216;60;70,77900
299;38,08583;-0,1945;2018;83;112;4;222,75;60;61,76000
300;38,0865;0,00533;2014;85;112;5;582;60;20,46800
301;38,08683;-0,19033;2015;84;112;4;230;60;554,12300
302;38,0876666;-0,5759997;2006;136;112;1;35;30;179,46800
303;38,0896666;-0,5754997;2007;54;112;1;40;30;59,33500
304;38,0898332;0,0498333;2006;59;112;5;660;30;3,68000
305;38,09367;-0,23933;2018;86;112;3;144,25;30;45,51000
306;38,09367;-0,23733;2018;82;112;3;144,25;30;59,43200
307;38,09683;-0,23117;2015;83;112;3;147;30;49,67300
308;38,098;-0,17033;2017;84;112;4;226,25;60;19,94300
309;38,1001666;0,0426666;2001;53;112;5;608;60;16,11500
310;38,1009999;-0,1703332;2011;54;112;4;226;60;80,14100
311;38,1013332;-0,1716665;2004;48;112;4;222;30;16,08900
312;38,1019999;-0,2194999;2007;61;112;3;151;30;52,14500
313;38,1019999;0,0438333;1995;37;112;5;587;60;8,47800
314;38,1023332;-0,1698332;2007;60;112;4;220;30;19,77600
315;38,1031666;-0,2158332;2013;67;112;3;151;30;44,79400
316;38,1039999;0,0489999;1999;51;112;5;596;60;11,11500
317;38,1054999;0,0608333;1994;41;112;5;580;60;8,57400
318;38,1063332;-0,2099999;2005;43;112;3;153;30;85,41400
319;38,1069999;-0,2076665;2011;49;112;3;154;30;64,60500
320;38,1071666;-0,1594999;2010;81;112;4;217;30;68,54600
321;38,10833;-0,2135;2016;90;112;3;147;30;74,80000
322;38,10933;-0,21133;2014;76;112;3;146;30;57,73300
323;38,11333;-0,2045;2017;89;112;3;147,5;30;43,82800
324;38,11517;-0,08367;2018;93;112;4;282;60;22,48700
325;38,1154999;-0,0864999;2011;48;112;4;267;60;70,30900
326;38,116;-0,0845;2018;89;112;4;280,5;60;40,04600
327;38,11633;-0,09217;2014;84;112;4;261;60;19,11200
328;38,11683;-0,09067;2017;90;112;4;264,5;60;14,56800
329;38,119;-0,0815;2016;91;112;4;258;60;19,47800
330;38,1194999;-0,0696666;2007;59;112;4;268;13;7,91900
331;38,1208332;-0,0643333;2004;47;112;4;272;30;7,64700
332;38,1211666;-0,0626666;2003;43;112;4;272;30;27,21900
333;38,1248332;-0,0579999;2009;54;112;4;266;60;21,89400
334;38,1258332;-0,0548333;2008;59;112;4;268;60;27,90600
335;38,1266666;-0,0556666;2010;80;112;4;258;60;106,46400
336;38,1269999;-0,0521666;2012;55;112;4;268;60;29,86100
337;38,1278332;-0,0481666;2013;63;112;4;271;60;35,00500
338;38,1344999;-0,5404997;2006;137;112;1;35;30;120,78100
339;38,163;-0,16083;2016;85;112;3;120;30;76,02000
340;38,16367;-0,1615;2018;88;112;3;115,75;30;21,99300
341;38,164;-0,15917;2017;83;112;3;119;30;25,47000
342;38,1641666;-0,1606666;2008;60;112;3;118;30;18,06700
343;38,1645;-0,16017;2018;92;112;3;116,75;30;21,89600
344;38,1648332;-0,1601666;2009;52;112;3;117;30;51,56500
345;38,1669999;-0,1579999;2005;42;112;3;114;30;21,70800
346;38,1678332;-0,1473332;2003;42;112;3;123;30;7,34300
347;38,1711665;-0,1413332;2004;46;112;3;123;30;19,96900
348;38,17133;-0,15117;2014;83;112;3;114;30;25,76600
349;38,1713332;-0,1518332;2011;53;112;3;113;30;96,84000
350;38,1731665;-0,1496666;2012;58;112;3;112;30;16,55800
351;38,1733332;-0,1493332;2013;66;112;3;113;30;48,91600
352;38,1889999;-0,2396665;1997;44;112;2;88;30;15,90500
353;38,1906665;-0,2401665;1996;43;112;2;88;30;95,86900
354;38,1933332;-0,2413332;1998;38;112;2;85;30;11,29000
355;38,2043332;0,2418332;2001;54;112;2;76;30;28,14200
356;38,2061665;-0,2418332;1995;41;112;2;77;30;58,17600
357;38,2113332;-0,2403332;2012;52;112;2;80;30;43,77000
358;38,2119999;-0,2398332;2013;60;112;2;81;30;51,32500
359;38,21217;-0,24117;2016;89;112;2;82;20;41,69000
360;38,214;-0,2415;2014;75;112;2;85;30;44,98800
361;38,21417;-0,241;2017;88;112;2;84,5;30;98,10800
362;38,21633;-0,24067;2018;87;112;2;85,5;30;83,75500
363;38,2406665;0,2931665;2003;46;112;4;449;60;8,48200
364;38,2411665;0,2864998;2005;48;112;4;432;60;9,29200
365;38,2426665;0,2963332;2002;61;112;4;455;60;17,76500
366;38,2429999;0,2943332;2004;51;112;4;448;60;9,86500
367;38,2441665;-0,2328332;1994;43;112;2;68;30;16,13400
368;38,24917;-0,236;2018;90;112;2;87,5;30;36,62600
369;38,258;0,20433;2017;95;112;4;231,5;60;12,29600
370;38,25917;0,2125;2016;96;112;4;239;60;39,36800
371;38,26;0,213;2018;98;112;4;239,75;60;102,44100
372;38,2611665;-0,3134998;1997;46;112;4;455;30;8,15600
373;38,26217;0,21733;2015;91;112;4;240;60;24,45100
374;38,2668332;-0,2399999;2008;63;112;2;88;30;3,55400
375;38,2673332;-0,2396665;2008;61;112;2;88;30;2,70600
376;38,2674998;-0,2399999;2009;55;112;2;88;30;14,23300
377;38,2689998;-0,3858331;2005;44;112;2;61;30;6,76900
378;38,2689998;-0,2394999;2007;63;112;2;88;30;20,21200
379;38,2719998;-0,1426666;2006;61;112;3;144;30;158,43400
380;38,2768332;0,1559999;2003;45;112;3;151;30;9,85500
381;38,2776665;-0,3871665;2012;56;112;2;60;30;7,36800
382;38,2776665;0,3303332;2006;58;112;4;456;60;15,69500
383;38,2781665;-0,3869998;2013;64;112;2;59;30;34,22400
384;38,27867;-0,23917;2017;87;112;2;87,75;30;18,60100
385;38,2788332;0,2366665;2006;60;112;2;83;30;7,63500
386;38,2789998;-0,2376665;2011;52;112;2;88;30;18,05600
387;38,2793332;0,1553332;2004;50;112;3;149;30;20,54700
388;38,2796665;0,3266665;2000;50;112;4;451;60;8,97900
389;38,2798332;0,3303332;2001;52;112;4;458;60;20,67700
390;38,2798332;0,3306665;1995;49;112;4;460;60;11,28600
391;38,2799998;0,1581666;2002;60;112;3;149;30;86,65400
392;38,2803332;-0,2366665;2013;65;112;2;88;30;20,19700
393;38,28067;-0,3855;2014;81;112;2;59;30;9,44400
394;38,28067;-0,23917;2016;88;112;2;88;30;25,81800
395;38,28083;-0,23783;2014;82;112;2;88;30;17,66200
396;38,2809998;-0,3859998;2011;51;112;2;60;30;13,20200
397;38,2811665;-0,3858331;2008;62;112;2;60;30;7,70900
398;38,2816665;-0,2364999;2012;57;112;2;87;30;11,03900
399;38,282;-0,2365;2018;86;112;2;88;30;51,01200
400;38,2823332;-0,2359999;2002;57;112;2;88;30;23,98800
401;38,2834998;-0,3853331;2007;62;112;2;58;30;14,43800
402;38,2836665;0,3301665;1998;45;112;4;453;60;17,28100
403;38,2841665;-0,2321665;2004;45;112;2;88;30;8,27200
404;38,2858332;-0,2354999;2003;41;112;2;87;30;9,33700
405;38,2901665;0,3373331;1999;50;112;4;459;60;6,10500
406;38,2924998;-0,3806665;2009;56;112;2;60;30;6,40300
407;38,2939998;-0,3809998;2004;120;112;2;60;30;10,96300
408;38,29483;-0,3795;2017;86;112;2;58,75;30;12,35300
409;38,2948332;-0,3821665;2002;56;112;2;59;30;21,50400
410;38,2965;-0,37883;2018;85;112;2;59;30;44,20100
411;38,2969998;0,1711665;2006;147;112;3;136;30;73,72800
412;38,29767;-0,3785;2018;89;112;2;59,25;30;16,57400
413;38,30817;0,0755;2017;94;112;2;109,5;30;113,38500
414;38,30883;0,08367;2018;97;112;2;109,75;60;42,10900
415;38,30967;0,21233;2018;94;113;4;239;60;49,79000
416;38,30983;0,082;2016;95;112;2;109;30;160,50300
417;38,31117;0,08617;2018;93;112;2;110;30;161,79100
418;38,31517;0,09233;2015;90;112;3;109;30;52,64900
419;38,3264998;0,4659998;2006;62;112;5;553;60;8,53700
420;38,3274998;0,4593331;2007;66;112;5;542;60;9,57100
421;38,3329998;0,4628331;2004;52;112;5;539;60;21,81000
422;38,3363331;0,4703331;2001;51;112;5;576;60;13,60500
423;38,3368331;0,4649998;2003;47;112;5;537;60;7,67400
424;38,3369998;0,4703331;2002;62;112;5;545;60;28,60800
425;38,3389998;-0,0486666;1997;45;112;2;91;30;4,23200
426;38,3389998;0,4704998;2005;49;112;5;542;60;11,29700
427;38,3403331;0,4806664;2011;63;112;5;559;60;15,03100
428;38,3406665;-0,0483333;1996;44;112;2;93;30;4,23100
429;38,34133;0,47967;2018;98;112;5;573;60;19,20100
430;38,34167;0,47967;2016;100;112;5;557;60;15,96900
431;38,342;0,4785;2014;96;112;5;557;60;17,26600
